1002,3
1003,7
1003,10
1004,8
1004,10
1005,2
1005,3
1006,7
1007,2
1007,3
1007,18
1008,18
1009,2
1009,4
1009,5
1010,2
1010,3
1011,2
1011,3
1011,4
1012,2
1012,7
1013,2
1013,7
1014,2
1014,3
1014,7
1015,2
1015,4
1016,2
1016,3
1017,2
1017,4
1018,2
1018,3
1018,16
1019,2
1019,4
1019,5
1019,12
1020,3
1021,2
1021,3
1022,1
1022,2
1022,15
1023,1
1023,2
1024,1
1024,2
1024,15
1025,1
1025,2
1026,2
1026,7
1027,7
1028,2
1028,3
1028,15
1029,1
1029,2
1029,15
1030,1
1030,2
1030,4
1030,15
1031,2
1031,4
1031,15
1032,1
1032,2
1032,15
1033,1
1033,2
1034,9
1035,15
1036,8
1036,10
1037,8
1037,10
1037,12
1038,7
1039,13
1040,7
1041,7
1042,3
1043,6
1043,7
1044,7
1045,3
1045,7
1046,6
1046,7
1047,8
1047,10
1049,4
1049,8
1050,7
1050,13
1051,7
1052,7
1053,7
1053,9
1054,7
1055,10
1056,7
1057,3
1057,6
1057,15
1058,7
1059,6
1059,7
1060,3
1060,7
1061,7
1061,9
1062,7
1063,7
1064,1
1064,2
1064,3
1065,16
1066,3
1066,6
1066,15
1067,3
1067,6
1067,15
1068,9
1068,17
1069,10
1069,17
1070,4
1071,6
1071,14
1073,2
1073,3
1073,4
1073,5
1075,3
1076,10
1077,3
1077,12
1078,3
1078,14
1079,3
1080,3
1081,3
1081,15
1082,7
1083,3
1083,15
1084,7
1084,9
1085,4
1085,7
1086,10
1086,16
1087,15
1088,6
1088,15
1089,9
1089,10
1090,7
1090,14
1091,3
1092,10
1092,16
1093,7
1093,15
1094,6
1094,7
1094,14
1095,7
1096,7
1097,2
1097,5
1097,7
1097,12
1098,3
1099,7
1100,6
1100,8
1101,6
1101,8
1102,8
1103,7
1104,7
1105,11
1106,13
1107,3
1108,13
1109,7
1110,8
1111,13
1112,7
1112,8
1113,3
1114,7
1115,3
1115,7
1116,7
1117,7
1118,4
1118,18
1119,7
1120,7
1121,7
1122,13
1123,13
1124,7
1125,3
1126,3
1126,5
1127,4
1127,8
1127,10
1127,12
1128,11
1129,4
1129,8
1129,10
1129,12
1130,11
1131,7
1132,7
1133,3
1133,7
1134,7
1134,8
1135,3
1136,3
1137,6
1138,13
1139,7
1140,7
1141,7
1142,7
1143,3
1144,13
1145,13
1146,3
1146,7
1147,13
1148,1
1148,3
1149,7
1149,13
1150,7
1151,1
1151,3
1151,10
1152,9
1152,10
1152,17
1153,17
1154,17
1155,7
1156,7
1157,7
1158,3
1159,6
1160,3
1161,7
1162,3
1163,7
1164,7
1165,7
1165,10
1166,3
1167,3
1168,11
1169,13
1170,8
1171,3
1172,3
1172,6
1172,7
1173,7
1174,3
1175,3
1175,12
1176,7
1177,7
1178,7
1178,14
1179,7
1179,9
1179,17
1180,3
1181,8
1183,6
1183,7
1183,14
1184,3
1184,14
1185,7
1186,7
1187,7
1188,3
1188,6
1189,13
1190,7
1191,13
1192,13
1193,7
1194,3
1196,4
1196,7
1196,8
1196,12
1196,14
1197,3
1197,4
1197,6
1197,8
1198,4
1198,8
1199,12
1200,8
1200,10
1200,12
1200,14
1201,8
1201,18
1202,3
1203,7
1204,4
1204,14
1205,1
1205,2
1205,8
1205,10
1205,12
1205,14
1206,12
1207,7
1208,7
1208,14
1209,18
1210,4
1210,6
1210,8
1210,12
1210,14
1211,3
1211,6
1211,7
1212,10
1212,16
1213,7
1213,9
1214,8
1214,10
1214,11
1214,12
1215,3
1215,4
1215,8
1215,11
1215,12
1216,4
1216,6
1217,7
1217,14
1218,8
1218,10
1219,10
1219,11
1220,3
1220,8
1220,15
1221,7
1221,8
1221,9
1222,7
1222,8
1222,14
1223,1
1223,3
1224,7
1224,14
1225,7
1226,3
1226,6
1227,7
1227,9
1227,10
1228,7
1230,3
1230,6
1231,7
1232,12
1232,16
1233,7
1233,8
1233,14
1234,3
1234,9
1235,3
1236,3
1236,7
1237,7
1238,3
1240,8
1240,10
1240,12
1241,3
1241,11
1242,7
1242,8
1242,14
1243,3
1243,7
1244,3
1244,6
1244,7
1245,7
1246,7
1247,6
1247,7
1248,9
1248,10
1248,17
1249,10
1250,7
1250,14
1251,7
1252,10
1252,16
1252,17
1253,7
1253,12
1254,4
1255,3
1255,11
1256,3
1256,14
1257,3
1258,11
1259,3
1259,4
1259,7
1260,9
1260,10
1260,17
1261,3
1261,4
1261,8
1261,11
1262,4
1262,14
1263,7
1263,14
1264,6
1264,7
1264,8
1264,10
1264,16
1265,3
1265,6
1266,18
1267,10
1267,17
1268,7
1269,3
1269,10
1269,16
1270,3
1270,12
1271,7
1272,7
1272,14
1273,3
1273,7
1274,1
1274,4
1274,10
1274,12
1275,4
1275,8
1276,3
1276,7
1277,6
1277,7
1277,8
1278,3
1278,11
1279,3
1279,7
1280,7
1281,3
1282,1
1282,2
1282,15
1283,18
1284,16
1284,17
1285,3
1286,6
1286,7
1287,4
1287,7
1287,8
1288,3
1288,7
1288,15
1289,13
1289,14
1290,6
1290,7
1291,4
1291,8
1292,3
1293,7
1294,3
1294,14
1295,7
1296,6
1296,7
1297,3
1298,7
1298,14
1298,15
1299,7
1299,14
1300,7
1301,12
1302,7
1303,4
1304,3
1304,8
1304,18
1305,7
1306,7
1306,12
1307,3
1307,6
1308,3
1309,6
1309,7
1310,13
1311,3
1312,7
1313,9
1314,6
1315,13
1316,7
1317,3
1318,3
1318,7
1319,13
1320,8
1320,10
1320,11
1320,12
1321,11
1322,11
1323,11
1324,11
1325,11
1326,11
1327,11
1328,11
1329,11
1330,3
1330,11
1331,11
1332,10
1332,11
1333,11
1334,11
1334,12
1335,8
1335,11
1336,11
1337,11
1339,6
1339,11
1340,11
1341,11
1342,11
1343,10
1344,10
1344,17
1345,11
1346,11
1347,11
1348,11
1349,11
1350,11
1351,7
1352,9
1352,10
1353,3
1353,6
1354,7
1355,10
1355,11
1356,4
1356,8
1356,12
1357,6
1357,7
1358,7
1358,10
1359,2
1359,3
1359,4
1360,7
1361,13
1362,7
1363,7
1364,8
1365,7
1366,7
1367,2
1367,3
1368,7
1369,7
1369,10
1370,8
1370,10
1371,4
1371,8
1371,12
1372,4
1372,8
1372,12
1373,4
1373,8
1373,12
1374,4
1374,8
1374,12
1375,4
1375,8
1375,12
1376,4
1376,8
1376,12
1377,3
1377,4
1377,8
1377,9
1378,3
1378,8
1378,18
1379,3
1379,8
1379,18
1380,3
1380,6
1380,15
1381,3
1381,6
1381,15
1382,7
1382,8
1383,8
1383,12
1384,7
1385,8
1386,18
1387,8
1387,11
1388,8
1388,11
1389,8
1389,11
1390,3
1391,3
1391,8
1391,12
1391,14
1392,3
1392,7
1393,6
1393,7
1394,3
1395,3
1395,7
1396,7
1396,9
1396,12
1397,7
1398,6
1398,14
1399,7
1400,7
1401,7
1404,7
1404,9
1405,1
1405,3
1406,7
1407,10
1407,11
1408,6
1408,8
1408,14
1409,3
1409,6
1410,3
1410,7
1411,7
1412,7
1413,7
1414,3
1415,6
1415,7
1415,9
1416,7
1416,15
1417,7
1419,7
1420,13
1421,13
1422,10
1422,16
1423,7
1424,8
1425,3
1426,2
1427,10
1428,7
1429,8
1430,10
1431,3
1431,8
1432,8
1433,3
1433,11
1434,8
1436,3
1437,7
1438,8
1438,10
1439,3
1440,3
1441,3
1441,6
1442,7
1443,13
1444,3
1445,3
1445,14
1446,3
1447,9
1448,13
1449,3
1450,14
1453,3
1453,6
1454,3
1455,3
1455,6
1456,3
1457,3
1457,6
1458,6
1459,10
1459,16
1460,2
1460,3
1460,16
1461,3
1462,13
1463,3
1463,6
1464,16
1465,7
1466,7
1466,9
1467,3
1467,7
1468,3
1468,6
1470,13
1471,7
1472,9
1472,10
1473,3
1473,7
1473,8
1473,9
1474,2
1474,3
1475,6
1476,3
1476,7
1477,6
1479,6
1479,8
1479,10
1480,7
1480,8
1480,10
1482,3
1482,7
1483,7
1483,10
1484,16
1485,3
1486,7
1487,7
1487,15
1488,7
1488,8
1488,10
1488,14
1489,1
1489,2
1489,15
1490,3
1493,6
1494,3
1495,2
1495,4
1495,8
1496,6
1496,7
1497,8
1498,6
1498,7
1499,4
1499,8
1499,10
1500,3
1500,9
1501,9
1502,6
1503,3
1504,7
1507,7
1507,14
1508,7
1509,7
1510,7
1511,3
1513,3
1514,6
1515,7
1515,10
1516,3
1517,3
1518,8
1518,10
1519,7
1520,6
1522,7
1523,6
1523,8
1523,9
1524,7
1525,2
1525,4
1525,5
1525,8
1526,3
1527,8
1527,12
1528,3
1529,7
1531,7
1532,3
1533,7
1534,7
1535,6
1535,7
1537,3
1538,2
1538,4
1539,3
1539,9
1541,3
1541,6
1542,3
1542,6
1542,7
1543,7
1544,4
1544,8
1544,10
1544,12
1545,7
1546,3
1547,2
1547,7
1548,7
1549,6
1549,7
1550,3
1550,6
1551,2
1551,4
1551,7
1552,4
1552,8
1552,10
1553,3
1554,6
1554,7
1555,7
1556,6
1556,8
1556,10
1557,7
1558,3
1559,7
1561,3
1562,4
1562,8
1562,9
1563,7
1564,3
1564,6
1565,3
1565,10
1566,1
1566,2
1566,3
1566,4
1566,15
1567,7
1568,7
1568,9
1568,16
1569,3
1569,6
1570,12
1571,3
1571,6
1572,7
1573,8
1573,10
1573,12
1574,6
1575,7
1577,7
1578,9
1579,7
1580,3
1580,4
1580,8
1580,12
1581,3
1582,2
1582,4
1583,2
1583,5
1584,7
1584,12
1585,3
1586,7
1586,8
1586,14
1587,4
1587,8
1588,2
1588,3
1589,7
1589,9
1589,16
1590,8
1590,10
1590,12
1590,16
1591,4
1591,8
1591,10
1591,12
1592,2
1592,3
1593,3
1593,6
1594,7
1595,2
1595,4
1595,7
1596,7
1597,6
1597,8
1597,10
1597,16
1598,7
1598,9
1598,10
1599,8
1600,6
1600,7
1601,7
1601,9
1601,17
1602,3
1603,10
1603,12
1604,3
1604,8
1605,4
1605,6
1606,4
1606,8
1608,8
1608,10
1609,7
1610,8
1610,10
1611,7
1612,3
1613,7
1614,3
1615,4
1615,10
1616,8
1616,10
1616,14
1617,9
1617,10
1617,16
1617,17
1619,7
1619,14
1620,7
1620,9
1620,10
1621,7
1622,3
1622,7
1623,11
1624,7
1625,10
1625,16
1626,7
1626,8
1626,10
1627,8
1627,9
1627,16
1628,7
1629,3
1629,6
1630,3
1630,7
1631,10
1632,3
1632,6
1633,7
1635,7
1636,8
1636,10
1639,6
1639,7
1640,3
1641,3
1642,3
1642,7
1643,6
1643,7
1644,10
1644,11
1644,16
1645,9
1645,10
1645,11
1645,16
1646,3
1647,9
1647,10
1648,3
1648,7
1648,10
1649,13
1650,7
1651,7
1652,13
1653,7
1653,10
1653,12
1654,2
1654,5
1654,7
1655,11
1656,6
1657,13
1658,6
1658,10
1659,7
1660,7
1661,10
1662,9
1663,3
1664,7
1665,3
1666,6
1667,7
1667,8
1668,7
1669,6
1670,7
1670,14
1671,9
1672,7
1673,7
1674,6
1674,7
1674,10
1675,9
1675,10
1676,4
1676,8
1676,12
1676,14
1677,3
1678,7
1679,3
1680,6
1680,7
1681,4
1681,8
1682,7
1683,6
1683,7
1683,10
1684,6
1685,6
1686,9
1686,10
1687,8
1687,10
1688,1
1688,2
1688,15
1689,3
1689,16
1690,8
1690,11
1690,12
1692,11
1692,12
1693,7
1694,7
1695,7
1696,7
1696,14
1697,9
1698,3
1699,7
1701,3
1701,7
1702,2
1702,3
1702,5
1703,3
1704,7
1705,7
1706,7
1707,2
1707,3
1708,7
1709,10
1710,7
1711,3
1711,7
1711,9
1711,16
1713,2
1713,3
1714,6
1715,10
1716,7
1717,10
1717,11
1718,10
1719,7
1720,4
1720,8
1720,12
1721,6
1721,7
1722,6
1722,8
1722,10
1723,3
1723,7
1724,7
1725,7
1726,7
1727,7
1728,7
1729,7
1729,9
1730,7
1731,3
1732,3
1732,9
1732,10
1732,16
1733,6
1733,7
1734,3
1734,7
1735,6
1735,7
1738,3
1739,2
1739,8
1740,7
1740,8
1741,7
1742,9
1743,13
1744,4
1744,8
1744,10
1746,3
1747,3
1747,7
1748,10
1748,12
1748,17
1749,6
1750,2
1750,4
1750,5
1750,12
1752,8
1752,10
1753,3
1754,8
1754,10
1754,16
1755,6
1756,11
1757,7
1758,7
1759,7
1760,3
1760,15
1762,8
1762,11
1762,12
1764,3
1764,10
1765,7
1765,9
1767,6
1767,7
1768,7
1769,8
1769,10
1770,6
1770,10
1771,11
1772,3
1772,8
1772,15
1773,7
1773,8
1774,3
1774,7
1776,7
1777,3
1777,6
1779,4
1779,10
1779,12
1780,13
1781,7
1782,3
1782,6
1783,10
1783,16
1783,17
1784,3
1784,7
1785,8
1785,9
1787,13
1788,7
1788,8
1789,7
1791,7
1791,9
1792,8
1792,10
1793,3
1794,3
1794,7
1795,7
1796,7
1796,8
1797,13
1798,10
1799,7
1799,9
1801,6
1801,7
1801,8
1804,7
1804,9
1805,7
1805,9
1805,10
1805,16
1806,2
1806,3
1806,4
1807,7
1809,3
1809,7
1809,9
1810,7
1811,7
1812,2
1812,3
1812,7
1814,7
1815,7
1816,3
1816,7
1817,3
1817,6
1817,7
1819,7
1820,7
1821,3
1821,6
1822,2
1822,3
1824,3
1824,10
1825,7
1825,8
1826,2
1826,4
1827,3
1827,13
1829,6
1829,7
1830,3
1831,8
1831,10
1831,12
1832,7
1832,8
1833,7
1833,8
1833,10
1834,7
1834,10
1835,6
1836,7
1837,3
1839,3
1840,7
1841,7
1841,10
1842,7
1842,9
1843,2
1843,3
1844,7
1845,3
1845,10
1846,7
1847,7
1847,10
1848,2
1848,3
1848,4
1848,5
1849,4
1850,6
1850,7
1851,6
1851,7
1852,7
1852,10
1853,3
1854,3
1854,6
1855,3
1856,13
1856,15
1857,3
1858,3
1858,8
1859,7
1860,7
1861,3
1861,10
1862,11
1862,12
1863,3
1864,3
1865,13
1866,3
1866,8
1867,4
1867,8
1868,7
1868,14
1869,8
1869,10
1870,3
1870,7
1871,3
1871,7
1872,7
1873,7
1874,3
1874,6
1875,3
1876,7
1876,8
1876,10
1876,12
1877,7
1878,3
1878,6
1879,7
1880,7
1881,1
1881,2
1881,4
1881,5
1882,8
1882,12
1883,3
1884,3
1884,7
1885,3
1885,7
1886,3
1887,3
1887,4
1888,3
1888,6
1888,7
1889,10
1890,7
1891,10
1891,11
1892,10
1892,16
1893,7
1894,3
1894,4
1894,6
1895,3
1895,6
1895,7
1896,3
1897,6
1897,7
1898,7
1898,14
1899,4
1899,7
1900,7
1901,13
1902,6
1902,7
1903,3
1904,3
1904,7
1905,7
1906,3
1906,6
1907,1
1907,2
1908,7
1908,10
1909,10
1909,12
1909,16
1910,3
1910,8
1910,9
1911,3
1912,6
1912,8
1912,9
1913,7
1913,16
1914,3
1914,7
1915,7
1916,3
